timestamp,input_tokens,output_tokens,total_tokens,text_input
2025-08-09T13:27:03.175216,29,0,29,"stunning Empire State Building views, large private roof terrace, gourmet kitchen, modern amenities, three-zone A/C, in-unit washer/dryer"
2025-08-09T13:27:03.175216,36,0,36,"bright apartment, Wall Street neighborhood, ideal for clean and respectful young professionals, sharing with two female roommates, state-of-the-art amenities, gym, in-unit washer/dryer"
2025-08-09T13:27:03.175216,30,0,30,"ideal for solo travelers aged 21 and over, adults-only, no cooking, clean and organized environment, no early check-ins, no late check-outs"
2025-08-09T13:27:03.175216,38,0,38,"modern apartment, accommodates up to 5 guests, queen-sized beds, sleeper sofa, chef's kitchen, high-speed internet, walking distance to major landmarks, professionally cleaned, fresh linens"
2025-08-09T13:27:03.175216,19,0,19,"bright and spacious, ample natural light, laundry access, near supermarkets, restaurants, parks, subway"
2025-08-09T13:27:03.175216,33,0,33,"close to subway, 15 minutes from Manhattan, private entrance, vibrant local scene, near restaurants, bars, and coffee shops, ideal for solo adventurers and business travelers"
2025-08-09T13:27:03.175216,26,0,26,"charming location, private shower and toilet, air conditioning, 24-hour security, non-smoking, pet-free, no parties"
2025-08-09T13:27:03.175216,34,0,34,"charming space, perfect for 2-4 guests, well-lit and tastefully decorated, walking distance to bars, restaurants, and music venues, trendy neighborhood experience"
2025-08-09T13:27:03.175216,10,0,10,"charming, ideal for individuals seeking a private space"
2025-08-09T13:27:03.175216,40,0,40,"modern design, 18-foot ceilings, abundant natural light, queen bed with new latex mattress, safe and welcoming neighborhood, close to Gowanus and Park Slope, flexible check-in and check-out times"
2025-08-09T13:27:03.175216,43,0,43,"cozy, separate entrance, prime neighborhood, short drive from ocean, close to Golden Gate Bridge and Union Square, shops and restaurants nearby, public transport within walking distance, queen bed, sofa bed, fully equipped kitchen"
2025-08-09T13:27:03.175216,35,0,35,"penthouse, close to Kings Theatre and subway stations, private balcony, modern bathroom, Bluetooth speakers, access to gym and lounge, ideal for solo travelers, couples, or friends"
2025-08-09T13:27:03.175216,23,0,23,"charming space, unique interior, disco TV den, wall-to-wall bookcases, large kitchen, great for cooking"
2025-08-09T13:27:03.175216,38,0,38,"spacious, historic neighborhood, ideal for families and large groups, well-equipped kitchen, parlor living room, large outdoor space, proximity to restaurants bars and shops, separate office for work needs"
2025-08-09T13:27:03.175216,28,0,28,"classic Edwardian flat, access to private yard, sauna and garage, high-speed internet, AppleTV, close to multiple neighborhoods and public transportation"
2025-08-09T13:27:03.175216,26,0,26,"remodeled, located near downtown, fully furnished, fully equipped kitchen, WiFi, on-site laundry, ideal for business or leisure travelers"
2025-08-09T13:27:03.175216,21,0,21,"backyard, in-house laundry facilities, family-friendly, great subway access, close to museums and Central Park"
2025-08-09T13:27:03.175216,19,0,19,"quiet neighborhood, features in-ground heated pool and hot tub, short walk to train and bus services"
2025-08-09T13:27:03.175216,34,0,34,"located in the heart of Midtown, access to shared amenities including rooftops and gym, stunning views of Empire State Building and Central Park, near major attractions and subway lines"
2025-08-09T13:27:03.175216,26,0,26,"cozy full bed, fast Wi-Fi, easy access to landmarks, parks, shopping and dining, quiet retreat in a lively area"
2025-08-09T13:27:03.175216,18,0,18,"located near 6 train and major landmarks, beautifully furnished, pet-friendly, spacious common areas"
2025-08-09T13:27:03.175216,42,0,42,"spacious, five-minute walk from major subway lines, near Lincoln Terrace Park, easy street parking, small grocery/deli across the street, direct bus access to Brooklyn neighborhoods, no smoking indoors, no unauthorized guests"
2025-08-09T13:27:03.175216,26,0,26,"well-decorated, private hotel-style bathroom, rain shower, all-in-one washer/dryer, easy access to major attractions"
2025-08-09T13:27:03.175216,39,0,39,"charming studio, high ceilings, large windows for natural light, fully equipped kitchen, ideal for solo travelers or couples, includes high-speed Wi-Fi, comfortable bed, work desk, longer stays welcomed"
2025-08-09T13:27:03.175216,23,0,23,"fully accessible to tenants, close to Lincoln Center, Broadway, and Central Park, access to a gym and laundry facilities"
2025-08-09T13:27:03.175216,16,0,16,"stylish, close to Central Park, near public transportation, private kitchen and bath"
2025-08-09T13:27:03.175216,41,0,41,"spacious, located near vibrant Clement Street corridor, excellent dining and shopping options, non-smoking unit, accommodates up to 4 guests, garage parking available for an additional fee, only registered guests permitted"
2025-08-09T13:27:03.175216,40,0,40,"centrally located, ideal for traveling nurses, students, or working professionals, full kitchen, dining area, bathroom, fast Wi-Fi, air conditioning, metro access, near Kings Theater and coffee shops"
2025-08-09T13:27:03.175216,31,0,31,"eco-friendly home, 10-minute walk to Coney Island, access to sandy beaches and attractions, ideal for romantic getaways and family vacations, no smoking"
2025-08-09T13:27:03.175216,39,0,39,"spacious craftsman house, serene cul-de-sac, landscaped backyard, formal dining room, modern kitchen with stainless steel appliances, ideal for commuters, perfect for those relocating to the area"
2025-08-09T13:27:03.175216,19,0,19,"stylish, central location, easy access to restaurants, bars, nightlife, close to public transportation"
2025-08-09T13:27:03.175216,6,0,6,"perfect for families, peaceful stay"
2025-08-09T13:27:03.175216,24,0,24,"calm and zen atmosphere, full kitchen, large private backyard, convenient access to subway lines, surrounded by restaurants and shops"
2025-08-09T13:27:03.175216,25,0,25,"spacious, safe and clean residential neighborhood, separate entrance, access to backyard and front porch, close to public transportation and shopping"
2025-08-09T13:27:03.175216,29,0,29,"conveniently located near multiple subway lines, features a queen bed, full kitchen with dishwasher, heated bathroom floor, access to rooftop lounge and gym"
2025-08-09T13:27:03.189900,32,0,32,"ideal for solo travelers or backpackers, jacuzzi, high-speed internet, convenient access to public transportation, near groceries, restaurants, and nightlife, light cooking permitted"
2025-08-09T13:27:03.189900,40,0,40,"located in the Columbus Circle area, near Central Park, 800 square feet, high ceilings, separate kitchen, modern amenities, Hue lighting system, Sonos sound system, comfortable living space, two closets"
2025-08-09T13:27:03.189900,40,0,40,"perfect for a single traveler, cozy getaway, access to gym and rooftop, game room and lounges, beautiful view, proximity to public transportation, across from a park, no parties, no loud music"
2025-08-09T13:27:03.189900,42,0,42,"newly renovated, quiet and safe neighborhood, sun-drenched, modern amenities, fast internet, free street parking, close to train, shopping, dining, parks, ideal for couples, solo travelers, business professionals"
2025-08-09T13:27:03.190905,29,0,29,"private entrance, access to a backyard, meticulously cleaned, sanitized according to enhanced cleaning standards, safe and comfortable, large 65-inch TV for entertainment"
2025-08-09T13:27:03.190905,30,0,30,"newly renovated, sunlit unit, walking distance to public transportation, close to Prospect Park, Barclays Center, and Brooklyn Museum, easy access to Manhattan"
2025-08-09T13:27:03.190905,33,0,33,"historic Landmark District, garden floor unit, King and Queen beds, spacious living and dining area, private street entrance, peaceful neighborhood, 35 minutes from Times Square"
2025-08-09T13:27:03.190905,34,0,34,"located on the 26th floor, easy access to Times Square and Central Park, 24/7 security, laundry facilities, close to restaurants, entertainment, and universities"
2025-08-09T13:27:03.190905,41,0,41,"conveniently located near museums and Golden Gate Park, close to Pacific Ocean, separate entrance, lovely outdoor patio and yard, half a block from the N train, ideal for exploring city life and outdoor activities"
2025-08-09T13:27:03.190905,23,0,23,"safe and residential area, private room, shared bathroom and kitchen, spacious living room, ideal for newcomers to New York"
2025-08-09T13:27:03.190905,29,0,29,"historic neighborhood, newly furnished kitchen, three closets for storage, free Wi-Fi, TV, convenient location near airports, shops and bars, no smoking"
2025-08-09T13:27:03.190905,33,0,33,"charming apartment in historic Sugar Hill, overlooks iconic Morris-Jumel Mansion, private townhouse, spacious living room, garden access, romantic setting, modern amenities"
2025-08-09T13:27:03.190905,23,0,23,"family-friendly, bespoke architectural elements, eco-friendly functionality, chef's kitchen, private garden, modern amenities, legal Airbnb"
2025-08-09T13:27:03.190905,41,0,41,"street-level unit, high ceilings, stained glass windows, abundant natural light, across from McGolrick Park, steps away from bars, restaurants, and shops, easy access to public transportation, vibrant urban experience"
2025-08-09T13:27:03.190905,16,0,16,"modern living experience, air conditioning, well-equipped kitchen, rooftop access, laundry facilities"
2025-08-09T13:27:03.190905,28,0,28,"bright and modern, steps away from Central Park, near museums and restaurants, close to shopping and subway access, comfortable for up to four guests"
2025-08-09T13:27:03.190905,28,0,28,"modern and cozy space, private bathroom, ideal for friends or families, convenient location near subway, easy access to Times Square in 30 minutes"
2025-08-09T13:27:03.190905,26,0,26,"quiet and private, historic building, near public transportation, close to Baker Beach and Presidio National Park, no on-site parking"
2025-08-09T13:27:03.190905,16,0,16,"abundant natural light, serene atmosphere, convenient location, easy access to Manhattan"
2025-08-09T13:27:03.190905,21,0,21,"sunny space, close to subway and Central Park, comfortable and well-decorated, peaceful living experience"
2025-08-09T13:27:03.190905,15,0,15,"furnished, artwork included, full-size mattress with new bedding, towels provided"
2025-08-09T13:27:03.190905,23,0,23,"charming apartment, perfect for influencers, remote workers, traveling professionals, tranquil atmosphere, smart home equipped with all necessities"
2025-08-09T13:27:03.190905,27,0,27,"cozy, conveniently located near Emmons Ave restaurants and bus stops, 40 minutes to Manhattan, close to B and Q train lines"
2025-08-09T13:27:03.190905,26,0,26,"stunning views, modern amenities, free Wi-Fi, Smart TVs, air conditioning, parking space, 24/7 staff service"
2025-08-09T13:27:03.190905,27,0,27,"recently renovated, exposed brick, private terrace, new hardwood floors, conveniently located near subway lines, cafes, restaurants, and a gym"
2025-08-09T13:27:03.190905,31,0,31,"modern, clean and bright space, steps away from popular bars and restaurants, close to live music venues, air conditioning, perfect for enjoying the vibrant NYC lifestyle"
2025-08-09T13:27:03.190905,35,0,35,"safe and quiet suburban neighborhood, near Kissena Lake Park, private patio with outdoor kitchen, washer/dryer in unit, family-friendly, professionally cleaned, high-speed Wi-Fi"
2025-08-09T13:27:03.190905,32,0,32,"welcoming tree-lined neighborhood, family home, has a dog, may not be suitable for those with allergies, fully equipped kitchen, outdoor patios, roof deck"
2025-08-09T13:27:03.190905,21,0,21,"abundant natural light, exposed brick, convenient location near subway lines and attractions, ideal for short stays"
2025-08-09T13:27:03.190905,33,0,33,"conveniently located near bus routes and Downtown Flushing, full kitchen and bathroom, free parking, on-site washer and dryer, near Kissena Park, no smoking"
2025-08-09T13:27:03.190905,49,0,49,"conveniently located near multiple train lines, 30 minutes from Manhattan, washer and dryer, dishwasher, standing desk, excellent Wi-Fi, ideal for remote work, nearby bars and restaurants, Prospect Park for outdoor activities, friendly cat present during stay"
2025-08-09T13:27:03.190905,37,0,37,"near Golden Gate Park and UCSF, ideal for vacationers and business travelers, free Wi-Fi, flatscreen TV with Netflix, fully equipped kitchen, convenient location near MUNI line"
2025-08-09T13:27:03.190905,22,0,22,"quiet, great views of the bay, convenient access to Manhattan, clean and comfortable space, shared kitchen and bathrooms"
2025-08-09T13:27:03.190905,32,0,32,"furnished, shared bathrooms and kitchen, free Wi-Fi included, overnight guests allowed once a week, no lock on the bedroom door, convenient location near train stations"
2025-08-09T13:27:03.190905,5,0,5,"charming, tranquil getaway"
2025-08-09T13:27:03.190905,39,0,39,"accommodating up to four guests, well-appointed kitchenette, heating and air conditioning, walking distance to Penn Station, close to major subway lines, near Madison Square Garden and the Empire State Building"
2025-08-09T13:27:03.190905,25,0,25,"vibrant Harlem/Upper West Side neighborhood, pre-war building, hardwood floors, elevator, ample natural light, fully furnished"
2025-08-09T13:27:03.190905,38,0,38,"spacious loft, 12-foot ceilings, large windows, rooftop access, office space for remote workers, fully furnished, laundry facilities, vibrant local scene, close to restaurants, bars, shops"
2025-08-09T13:27:03.190905,21,0,21,"luxurious marble showers, large screen HDTV with Chromecast, ample natural light, full-size work desk"
2025-08-09T13:27:03.190905,46,0,46,"spacious, rustic-style home, large bedrooms with walk-in closets, full kitchen, bright living room, ideal for families or guests, conveniently located near D Train Station, easy access to Manhattan, perfect for long and short-term stays"
2025-08-09T13:27:03.190905,39,0,39,"modern, shared 3-bedroom home, fully equipped chef's kitchen, full-sized washer/dryer, spacious bathroom, close to shops, restaurants, subway stop, vibrant neighborhood, ideal for couples"
2025-08-09T13:27:03.190905,42,0,42,"charming, pre-war building, high ceilings, spacious light-filled rooms, conveniently located near parks and subway, family-friendly, includes washer/dryer, ideal for families or groups, easy access to local attractions"
2025-08-09T13:27:03.190905,25,0,25,"charming shared apartment, private garden access, community garden access, clean and spacious, ideal for travelers, friendly international roommates"
2025-08-09T13:27:03.206697,30,0,30,"close to UCSF, easy access to downtown via BART, near Golden Gate Park and cultural attractions, laundry in building, full bathtub, refrigerator included"
2025-08-09T13:27:03.206697,34,0,34,"charming pre-war apartment, steps from Central Park, close to shopping avenues, high ceilings, full kitchen, elevator building, laundry in basement, near subways and restaurants"
2025-08-09T13:27:03.206697,36,0,36,"bright and comfortable, private entrance to a balcony, smart TV with Wi-Fi access, desk for work or study, free street parking, close to major attractions, safe and clean environment"
2025-08-09T13:27:03.206697,29,0,29,"spacious, conveniently located, close to train lines, features dishwasher and in-unit laundry, walking distance to Prospect Park, ideal for commuting to Manhattan"
2025-08-09T13:27:03.206697,31,0,31,"well-appointed, alcove studio, features kitchenette, WiFi, smart TV, perfect for daily living, short walk to subway lines, easy to explore Manhattan"
2025-08-09T13:27:03.206697,23,0,23,"charming apartment, privacy with separate bedrooms, includes high-speed internet, ideal for city living, close to local attractions"
2025-08-09T13:27:03.206697,6,0,6,"stylish, perfect for families"
2025-08-09T13:27:03.206697,26,0,26,"third-floor walk-up, two bathrooms, combined kitchen and living room, includes desk and shelf, centralized A/C, fully equipped kitchen"
2025-08-09T13:27:03.206697,37,0,37,"newly remodeled, perfect for a weekend getaway, hardwood floors, queen-size bed, flat-screen TV, luxurious bathroom, soaking tub, rain shower, Viking appliances, excellent natural light"
2025-08-09T13:27:03.206697,28,0,28,"fully furnished, located near Ferry Plaza Market and the Pier, proximity to excellent restaurants and a farmers market, EV car rentals available at a discount"
2025-08-09T13:27:03.206697,34,0,34,"luxurious, spacious, high ceilings, hardwood and tile flooring, abundant natural light, fully equipped kitchen, ideal for comfort and convenience, close to Central Park and Hudson River"
2025-08-09T13:27:03.206697,32,0,32,"bright and sunny, near Columbia University, short walk to Central Park, recently renovated building, keyless entry, video intercom, shared bathroom, cozy community feel"
2025-08-09T13:27:03.206697,34,0,34,"luxurious, king-sized bed, marble bathroom, walk-in rain shower, high-speed Wi-Fi, minibar, oversized flat-screen TV, vibrant neighborhood, comfort and convenience"
2025-08-09T13:27:03.206697,36,0,36,"located in Sunset District, close to Golden Gate Park and Ocean Beach, ground-floor room with shared facilities, free street parking, near public transportation, shops, and restaurants, great location"
2025-08-09T13:27:03.206697,25,0,25,"quiet living environment, furnished room, access to shared restroom and kitchen, near markets, restaurants, gyms, and public transportation"
2025-08-09T13:27:03.206697,48,0,48,"charming, located on the 5th floor, two large living rooms, king-size bed, full kitchen, full bathroom, accommodates up to 4 guests, pull-out couch, next to subway express stop, close to Whole Foods"
2025-08-09T13:27:03.206697,33,0,33,"close to L and M train stations, quick commute to Manhattan, shared bathroom kitchen and living room, high-speed internet included, no overnight guests, street can be noisy"
2025-08-09T13:27:03.206697,22,0,22,"charming flat in a beautiful brownstone, close to public transit, quick access to lower Manhattan and nearby neighborhoods"
2025-08-09T13:27:03.206697,39,0,39,"charming home, quiet retreat, ideal for families or groups, fully renovated Edvardian style, hardwood flooring, spacious kitchen, stunning roof deck, panoramic views, close to tourist attractions and shops"
2025-08-09T13:27:03.206697,26,0,26,"spacious loft, close to subway, rooftop with city views, vibrant local scene, ideal for artists, students, and budget travelers"
2025-08-09T13:27:03.206697,23,0,23,"charming location at Union Square and East Village, well-maintained unit, close to subway, great shopping nearby"
2025-08-09T13:27:03.206697,35,0,35,"centrally located, easy access to public transportation, shopping, and dining, newly renovated, hardwood floors, blackout curtains, high-speed internet, perfect for relaxation and remote work"
2025-08-09T13:27:03.206697,29,0,29,"modern apartment, ideal for business and leisure travelers, walking distance to attractions, private luxury bathroom, memory-foam queen bed, street parking available"
2025-08-09T13:27:03.206697,24,0,24,"furnished, modern decor, fully equipped kitchen, cozy living room with smart TV, ideal location close to city's attractions"
2025-08-09T13:27:03.206697,33,0,33,"modern, brand new furniture, luxury bedding, private entrance, outdoor space, free street parking, quiet, safe residential area, convenient location, easy access to local amenities"
2025-08-09T13:27:03.206697,26,0,26,"less than one block from the L train, quick access to Manhattan, private living room, secure living space, security camera on premises"
2025-08-09T13:27:03.206697,37,0,37,"spacious, classic NYC elegance, quiet atmosphere near the Hudson River, well-kept unit, amenities like toiletries, snacks, and a welcome bottle of wine, conveniently located near events"
2025-08-09T13:27:03.206697,35,0,35,"private bedroom with loft bed and sofa bed, shared bathroom facilities, located on 5th floor, free street parking with restrictions, self check-in available, ideal for quiet guests"
2025-08-09T13:27:03.206697,19,0,19,"newly renovated, private bathroom, separate sitting area, no kitchen, convenient location near Mission Street"
2025-08-09T13:27:03.206697,37,0,37,"newly renovated space, abundant natural light, French doors, private bathroom, shared living room with streaming services, fully equipped kitchen, ideal for POC, LGBTQ, and poly-friendly individuals"
2025-08-09T13:27:03.206697,32,0,32,"stunning city views, modern furnishings, fully equipped kitchen, furniture may vary, consumables not provided, immediate move-in, check-in requires a valid photo ID"
2025-08-09T13:27:03.206697,19,0,19,"spacious, private entrance, outdoor space, unique and artistic environment, ideal for individuals or couples"
2025-08-09T13:27:03.206697,15,0,15,"private room, new full-sized bed, television, large closet, shared bathroom"
2025-08-09T13:27:03.206697,40,0,40,"vibrant and up-and-coming neighborhood, beautifully decorated space, high ceilings, skylight, outdoor patio, spacious common area, hardwood floors, abundant natural light, no parties or large gatherings"
2025-08-09T13:27:03.206697,24,0,24,"minutes from the L train, close to local shops and bars, family-friendly, pet-friendly, easy access to Domino Park"
2025-08-09T13:27:03.206697,24,0,24,"spacious, garden-level unit, exclusive private backyard, pet-friendly with prior approval, near bars, restaurants, and parks"
2025-08-09T13:27:03.206697,34,0,34,"private bedroom, shared living space with professionals, full access to bathroom, kitchen, rooftop, street parking, near subway lines J-Z and A-C, convenient for Manhattan commute"
2025-08-09T13:27:03.206697,22,0,22,"2-minute walk from the A train, spacious living room, perfect for entertaining guests, queen-size pillow top bed"
2025-08-09T13:27:03.206697,25,0,25,"modern apartment, stunning views of Manhattan skyline, seasonal rooftop terrace with BBQ grill, fitness center, near Michelin-rated dining options"
2025-08-09T13:27:03.206697,22,0,22,"spacious, located on the base level of a private home, ideal for long and short stays, serene environment"
2025-08-09T13:27:03.222840,34,0,34,"stylish apartment, perfect for families or small groups, quiet neighborhood, walking distance to Junction, stores, and eateries, convenient subway access, flexible check-in/out options"
2025-08-09T13:27:03.222840,47,0,47,"located near Maimonides Hospital and NYU Brooklyn, features two beds, AC/heat, private closet, mini study table, ideal for medical students or families, may be noisy at night, sharing space with other guests is possible"
2025-08-09T13:27:03.222840,15,0,15,"beautiful oceanfront property, stunning ocean views, easy access to shopping and restaurants"
2025-08-09T13:27:03.222840,24,0,24,"located one block from Kingsbrook Jewish Medical Center, ideal for medical professionals, accommodates up to two guests, no smoking"
2025-08-09T13:27:03.222840,27,0,27,"charming, kitchenette with microwave and small fridge, perfect for light meals, nearby restaurants and attractions, ideal for business and leisure travelers"
2025-08-09T13:27:03.222840,47,0,47,"conveniently located near Columbia University, well-equipped, one full bathroom and one half bathroom, amenities include WiFi and cable TV, in-unit washer/dryer, close to supermarket and subway, ideal for families, friends, or coworkers"
2025-08-09T13:27:03.222840,47,0,47,"cozy, accommodates up to 2 adults and 1 child, close to Safeway and popular restaurants, near Golden Gate Park, nearby MUNI stop, free driveway parking upon request, full kitchen, patio with sunset views"
2025-08-09T13:27:03.222840,32,0,32,"modern split-level apartment, king-size bed, queen-size beds, excellent street views, peaceful neighborhood, playground across the street, convenient location, close to public transportation"
2025-08-09T13:27:03.222840,38,0,38,"charming industrial loft, stunning views of Manhattan and Brooklyn, 16-foot ceilings, abundant natural light, modern amenities, refurbished factory building, ideal for couples or solo travelers, unique living space"
2025-08-09T13:27:03.222840,16,0,16,"stylish, modern shared amenities, conveniently located near subway, quick access to Manhattan"
2025-08-09T13:27:03.222840,24,0,24,"cozy, perfect for two guests, serene garden, near the subway, includes internet, AC/heat, cable TV"
2025-08-09T13:27:03.222840,27,0,27,"contemporary design, convenient access to Manhattan via M and J trains, includes full-sized bed, personal AC/Heat unit, and desk"
2025-08-09T13:27:03.222840,29,0,29,"charming, located in Upper East Side, one block from the East River, close to museums, tranquil getaway, private bath, perfect for relaxation"
2025-08-09T13:27:03.222840,25,0,25,"spacious, vibrant area, easy access to shopping and dining, includes work desk, flat-screen cable TV, and coffee maker"
2025-08-09T13:27:03.222840,26,0,26,"sunny apartment, floor-to-ceiling windows with stunning views, gourmet kitchen, in-unit washer and dryer, access to rooftop deck"
2025-08-09T13:27:03.222840,27,0,27,"beautifully furnished, fully-equipped kitchen, cozy living room, smart TV, premium wireless speaker, dedicated support, prime Uptown location"
2025-08-09T13:27:03.222840,29,0,29,"steps from Train 6 station, small room facing quiet yard with sunlight, vibrant neighborhood with supermarkets, restaurants, and shops, convenient for urban living"
2025-08-09T13:27:03.222840,16,0,16,"quiet and safe neighborhood, stylish apartment, queen bed and air mattress, fast internet"
2025-08-09T13:27:03.222840,31,0,31,"spacious duplex, ideal for young professionals or students, fully furnished, large living room, work or study area, access to backyard, washer and dryer included"
2025-08-09T13:27:03.222840,19,0,19,"charming, close to Central Park and Columbia University, tranquil space, not suitable for cat allergies"
2025-08-09T13:27:03.222840,25,0,25,"cozy, budget-friendly, near subway, easy access to Manhattan, shared bathroom, no kitchen access, washer and dryer available"
2025-08-09T13:27:03.222840,25,0,25,"elevator building, private balcony with Manhattan views, close to subway, laundry facilities, complimentary Netflix, Hulu, and Wi-Fi"
2025-08-09T13:27:03.222840,24,0,24,"charming loft apartment, close to Coney Island's amusement parks and beaches, cozy unit, walk-up with no elevator"
2025-08-09T13:27:03.222840,26,0,26,"cozy, conveniently located near Kew Gardens Cinemas and local dining options, ideal for couples, solo adventurers, and business travelers"
2025-08-09T13:27:03.222840,12,0,12,"20 minutes from Manhattan, conveniently located near the 7 train"
2025-08-09T13:27:03.222840,32,0,32,"vibrant urban atmosphere, two balconies, rooftop with city views, close to the L train, near vintage shops, organic eateries, and trendy bars"
2025-08-09T13:27:03.222840,30,0,30,"furnished, private bath, fully equipped kitchen, includes utilities, cable, WiFi, access to gym and business center, housekeeping services available for fee"
2025-08-09T13:27:03.222840,34,0,34,"spacious, vibrant Chinatown neighborhood, queen-size bed with memory foam mattress, large windows, ample natural light, convenient location near dining and shopping, perfect for explorers"
2025-08-09T13:27:03.222840,7,0,7,ideal for commuters and city dwellers
2025-08-09T13:27:03.222840,17,0,17,"comfortable and clean living space, inviting Hamilton Heights neighborhood, access to dining and shopping"
2025-08-09T13:27:03.222840,37,0,37,"spacious, ideal for temporary stays for business, education, or travel, private rooms with full-size beds and workspaces, fast WiFi, weekly cleaning of common areas, fully equipped kitchen"
2025-08-09T13:27:03.222840,24,0,24,"spacious, conveniently located near Atlantic Station and Barclays Center, ideal for families, close to parks, cafes, and restaurants"
2025-08-09T13:27:03.222840,14,0,14,"spacious, conveniently located near grocery stores, restaurants, and public transportation"
2025-08-09T13:27:03.222840,32,0,32,"modern apartment, full kitchen, in-unit washer/dryer, private deck and backyard access, near restaurants and shops, close to public transportation, free street parking"
2025-08-09T13:27:03.222840,22,0,22,"peaceful, shared kitchen and bathroom facilities, convenient location near train stations, easy access to Manhattan, cat presence"
2025-08-09T13:27:03.222840,32,0,32,"near Balboa Park BART station, close to Muni lines, private bedroom, shared bathroom and kitchenette, street parking available, access through narrow side alley"
2025-08-09T13:27:03.222840,35,0,35,"modern condo, spacious layout, two full bathrooms, home office, high-end finishes, central AC, oversized windows, beautifully restored 1905 building, minutes from Manhattan by subway"
2025-08-09T13:27:03.222840,30,0,30,"convenient location, close to J train and laundromat, private bathroom, shared kitchen access, vibrant neighborhood, numerous bars restaurants and parks nearby"
2025-08-09T13:27:03.222840,29,0,29,"modern, near Morningside Park, community-oriented coliving experience, weekly cleaning, access to gyms and coworking spaces, all utilities included"
2025-08-09T13:27:03.222840,34,0,34,"modern design, stunning high-floor views, fully-furnished, spacious living room, fully-equipped kitchen, smart TV, premium wireless speaker, luxury amenities, hassle-free living experience"
2025-08-09T13:27:03.222840,30,0,30,"centrally located, easy access to Brooklyn and Manhattan, dedicated workspace, access to gym and amenities, furnished roof deck with skyline views, tranquil retreat"
2025-08-09T13:27:03.222840,27,0,27,"spacious, vibrant neighborhood, private outdoor patio, updated unit, convenient location near groceries and parks, free street parking, immediate move-in"
2025-08-09T13:27:03.222840,29,0,29,"charming location, 3-minute walk to metro, close to Central Park and Columbia University, ideal for easy access to public transportation and local amenities"
2025-08-09T13:27:03.222840,22,0,22,"newly renovated, serene tree-lined street, close to restaurants and transportation, modern appliances, free parking in driveway"
2025-08-09T13:27:03.222840,40,0,40,"cozy, air-conditioned, shared bathroom, full Murphy bed, sleeper sofa for additional fee, conveniently located near museums and transportation, short-term stays of 30 days or less, no smoking allowed"
2025-08-09T13:27:03.222840,16,0,16,"private unit, peaceful living space, no parties or loud noise, backyard not accessible"
2025-08-09T13:27:03.222840,27,0,27,"queen-sized bed, ideal for couples, newly renovated apartment, convenient location near subway lines, shared space, no smoking, no additional guests"
2025-08-09T13:27:03.222840,25,0,25,"spacious private room, vibrant Bronx neighborhood, access to game room and full kitchen, nearby attractions including Bronx Zoo and Yankee Stadium"
2025-08-09T13:27:03.238039,34,0,34,"short-term stays, fully furnished, large backyard with swings and bocce ball, two living rooms, modern kitchen, close to Painted Ladies and Divisadero Street"
2025-08-09T13:27:03.238039,35,0,35,"convenient location near subway, quick subway ride to Midtown, ground floor access, on-site laundry, quiet environment despite exterior work, ideal for long-term and short-term rentals"
2025-08-09T13:27:03.238039,18,0,18,"classic brownstone, clean and comfortable, queen-sized bed, well-equipped kitchen, vibrant neighborhood"
2025-08-09T13:27:03.238039,43,0,43,"furnished, split-level unit, private entrance, balcony, open concept design, perfect for relaxation or remote work, hardwood floors, modern amenities, free on-street parking, serene space, ideal for families or groups"
2025-08-09T13:27:03.238039,32,0,32,"historic row house, two blocks from Prospect Park, near express subway, spacious living room, large kitchen with dishwasher, private roof garden, cozy and comfortable living space"
2025-08-09T13:27:03.238039,30,0,30,"classic residence from 1913, short walk from Golden Gate Park, conveniently located near public transportation, ideal for families and groups, warm and inviting atmosphere"
2025-08-09T13:27:03.238039,35,0,35,"perfect for remote work, two dedicated office spaces, spacious layout, large kitchen, fast Wi-Fi, access to backyard and patio, close to subway, 15 minutes from Manhattan"
2025-08-09T13:27:03.238039,30,0,30,"historic building, high ceilings, exposed brick, large windows, ample natural light, accommodates up to 3 guests, ideal for a unique NYC experience"
2025-08-09T13:27:03.238039,24,0,24,"conveniently located near bars and restaurants, easy access to subway lines, ideal for young travelers, request to maintain cleanliness"
2025-08-09T13:27:03.238039,33,0,33,"quiet, tree-lined street, 10 minutes from Manhattan, newly renovated, modern kitchen, outdoor terrace, superb natural light, WiFi, smart Internet TV, no smoking"
2025-08-09T13:27:03.238039,21,0,21,"modern, clean and functional space, large balcony, near Pelham Bay Park, easy access to outdoor activities"
2025-08-09T13:27:03.238039,39,0,39,"private floor, 14ft ceilings, bright living space, eat-in kitchen, perfect for couples, convenient access to shopping and nightlife, nearby subway lines, faces a lively street, some city noise"
2025-08-09T13:27:03.238039,35,0,35,"near shopping centers and public transportation, private room part of a two-bedroom unit, relaxed roommate, access to living room and eat-in kitchen, additional fee for pets, no smoking"
2025-08-09T13:27:03.238039,28,0,28,"spacious bedroom with antique furnishings, private Victorian bathroom, steps from public transportation, close to Barclays Center, vibrant neighborhood, easy access to Manhattan"
2025-08-09T13:27:03.238039,34,0,34,"renovated unit, quiet bedrooms with patio access, garden view, perfect for families with kids, close to restaurants and subway lines, easy access to Barclays Center and Manhattan"
2025-08-09T13:27:03.238039,33,0,33,"charming beach house, perfect for family getaways, king-size bed, trundle bed, outdoor kitchen, rooftop patio, exclusive access, short walk from the beach"
