id,bedrooms,price,available_from,state,picture_url,soft_attributes
2345266.0,1,1200,APRIL,NEW YORK CITY,https://a0.muscache.com/pictures/75222360/a9bdd188_original.jpg,"3 blocks from JMZ trains & 6 blocks from the L.3 bedroom, 1 bathroom/kitchen/living room Share Apt with my 2 amazing roommatesLaundry & Groceries within 1 blockClose to all Williamsburg restaurants, bars, coffee shops, thrift storesGood internet!The spaceFully furnished. Amazing location within walking distance of all the best shops, restaurants, and bars that Williamsburg has to offer while still being in a somewhat diverse neighborhood...Dominicans, Hipsters, and Hasidic Jews! Amazing roommates who are clean and responsible but also very laid back and friendly.Guest accessQueen size bedAcoustic travel guitarDesk and ChairsWifiCloset storage spaceTowelsSet of sheetsRefrigeratorStove, Cooking space, Pots and PansWaffle Maker, Blender, Toaster, etc. Roof access with Lawn ChairOther things to noteAccess to musical gear if you wis neighborhood It has everything you could want in terms of bars, theaters, restaurants, running paths, parks, culture, and entertainment. Just google Williamsburg, NY."
18369887.0,1,1200,MAY,NEW YORK CITY,https://a0.muscache.com/pictures/39532fa3-3096-4891-a7c4-1278ea65f6fe.jpg,"Welcome to Sunny Harlem! My place is close to Apollo Theater, Columbia University, one block from the 2,3 train, Morningside Coffee Shop, Harlem Hospital, St. Nicholas Park, Red Rooster, Slyvia's, Tio's, Corner Social, Harlem Blue's Cafe, and more! My place is perfect for couple's, friend's, traveler's, solo adventurers, and business travelers. My apartment is pet friendly! Feel free let your furry friend play with my dog's toys and dog treats!The spaceLocated in Central Harlem, my apartment is in Riverton Square, a gated community with 24/7 security, a beautifully landscaped courtyard with peaceful seating areas, playgrounds, a basketball court, and an open grassy area for lawn activities. Apartment has Apple TV set up in the living room and a RoKu set up in the bedroom. Bose sound system allows for guests to hook up phone/ipod/mp3 player to listen to any music! Provided Ipod has access to Pandora for music options.Every window in the neighborhood Historic Harlem is a wonderful place to visit! Very close proximity to many different shops, bars, restaurants and parks."
21667615.0,1,3000,JULY,NEW YORK CITY,https://a0.muscache.com/pictures/ee132fb4-c83d-457e-aed3-e5d3df2f23e7.jpg,Gorgeous 1BR w soaring ceilings and Backyard on Best Block in Brooklyn Heights. neighborhood
50525650.0,1,3000,NOVEMBER,NEW YORK CITY,https://a0.muscache.com/pictures/67fe07ae-9366-4ab7-a2c6-21e838e1ce7f.jpg,"It's a newly renovated studio with a private entry, bathroom & kitchen. The room has a quiet AC and a big TV. The location is at the border of New York City, close to UBS. There are city buses Q2/Q110 and Long Island bus N6. The NYC buses run 24/7. Here is close to Cross Island PKWY. Plenty parking spaces on the street.Small restaurants/stores nearby. Laundry-mat 1 block away.Safe neighborhood.Close to Belmont Park, LIJ, and JFK airport. Note: Not accept anyone smoke in/out building.The spaceIt's all in one studio in the basement. Private entry. Just renovated the bathroom. Small kitchen with all you need.Guest accessIt is a safe neighborhood. Close to Cross Island PKWY and public buses. There are city buses Q2, Q110, and Long Island bus N6. There is plenty of parking space on street. Packing no restrictions. You can self-check-in. Go in or out at your convenience time.Other things to n neighborhood It is a safe neighborhood. Quiet street during the day and night, busy in the rush hours."
8.05e+17,2,2000,MAY,NEW YORK CITY,https://a0.muscache.com/pictures/06106966-c7d5-490f-aa3e-63b51d9f4c3a.jpg,This Beautiful Suit is Located in trendy Queens Village. Electric vehicle charging all amenities 6 min walk 3 mins walk to express bus to manhattan- X68 (MTA New York City Transit - Express routes)3 mins walk to public transport Bus35 mins public transportation to manhattan.8 mins from Long Island Hospital Medical Center3.6 miles from JFK International Airport-14 minutes from LaGuardia AirportOther things to noteFree street parking within 3 blocks of the houseNo parking on the drivewayno use of backyardno use of pool neighborhood
13130332.0,1,1600,DECEMBER,NEW YORK CITY,https://a0.muscache.com/pictures/30a16a65-643b-4a43-be57-2089c301c6f5.jpg,"Enjoy NYC in this cozy private room in hip Williamsburg. With all the shopping, cafes and restaurants, you may never want to go to Manhattan. This is my 4th apt I've hosted for on AirBnB and I've been told I'm a great host. My girlfriend and I live in the apt and will occupy the other bedroom.The spaceThe apartment is on the second floor of a pre-war building. The room is comfortable and tastefully decorated (by the girlfriend, not me) with an ac for those hot summer nights. We just moved in so that empty space in the living room has a bookshelf and pictures now. I must address some issues brought up by current reviews. This is not a hotel. This is not a new building. We have 2 kittens/cats. If you are expecting hotel like settings then please book a hotel. If you’re looking for someone to clean up after you then this is not the right space for you. If you do not like cats, then do not book here. This neighborhood This block is filled with local flair. Brooklyn is known as the hip borough and Williamsburg is the hippest neighborhood in Brooklyn."
11827451.0,1,2400,JANUARY,NEW YORK CITY,https://a0.muscache.com/pictures/30e9f22d-bc37-4ea6-87ff-24ca7e3ba65d.jpg,"My space is very cozy. I take pride in comfort so i hope my place will be as comfortable and inviting to you as it is to me.The spaceMy place is very spacious, located in a good neighborhood and located right around the corner from the police station. Just a short walk to prospect park, botanical garden and the central library of Brooklyn located at 10 grand army plazaGuest accessLaundromat is located in the building about 20 feet from my apartment doorOther things to noteRecently redecorated the bedroom with refreshing new paint that brightens up the room. Also have a brand new king size black ice memory foam mattress.There are heaters located in the bedroom living room, bedroom and bathroom. Although there is no separate thermostat to control the heat from the apartment, there is a window air conditioner to make it cooler throughout the apartment if it gets a little to warm. neighborhood I love living here because it’s a very diverse community, close to public transportation included bus and trains."
54004596.0,1,3000,MAY,NEW YORK CITY,https://a0.muscache.com/pictures/miso/Hosting-54004596/original/bb53ba4e-1d40-4789-8a95-833d29341aff.jpeg,"This apartment is located ground floor (half basement) and it is 5-6min from subway ""Inwood-207st"" station A Line .The apartment is renovated in 2022 and we are the first tenant in this unit. This is 6bedroom 2bathroom apartment. You will share 1 bathroom with 2 other rooms and you can use the other bathroom as emergency bathroom. You also share kitchen 5 other rooms.The spaceThe apartment is completely renovated in 2022.Room size is about 80sqftIt has Full size bed, closet, desk, chair, light stand.*There is no key lock on your bedroom’s door.There is a key lock on the closet door knob inside your room. So you may put your belonging there with key lock.Huge Kitchen and Huge dining & living room spaceOther things to note***** Before booking***********************Under Fire Department of NY advisement, there is NO LOCK on the bedroom door, Only privacy bathroom lock neighborhood The apartment is located in Inwood Manhattan building. A part of Inwood is known as rich neighborhood. There is a museum , The Met Cloisters. There are 3 large park, Fort Tryon Park, Inwood Hill Park, and Harlem River parkRestaurants, bars, drugstore and banks are located near the station."
22321322.0,1,1600,DECEMBER,NEW YORK CITY,https://a0.muscache.com/pictures/a1b3aecd-ef46-46aa-b198-b3dcde35cfef.jpg,"Very central, walking distance from many of the city's main attractions: Empire State Building, Grand Central, Macy's, East River, Union Square, Madison Square, Times Square.Safe & quiet neighborhood w/ many restaurants and delis nearby.Metro station a couple of blocks away can take you pretty much anywhere.Queen-size bed, w/ a futon to comfortably fit an extra person.NOTE: This is a new apt, so no reviews yet. Please check my profile for my reviews as a host. neighborhood"
493889.0,1,3000,SEPTEMBER,SAN FRANCISCO,https://a0.muscache.com/pictures/6a6f1887-5ef2-4516-b21c-acbb54afef4e.jpg,"This is apartment is the best home away from home. It has warmth and the view will take all your worries away. Nothing like waking up in the morning with a cup of coffee or winding down with a glass of wine and stare out the windows.The spaceBright, spacious one bedroom, one bath apartment located on the top floor of an apartment complex. This space has wide, open windows showing the views of Glen Park/Sunnyside/Outer Mission. Centrally located, Glen Park Bart is half a mile away, with Muni bus lines running along Monterey Blvd. Stonestown Galleria Mall is 2.7 miles away. San Francisco International Airport is 12 miles South. You have access to a fully furnished bedroom, living room, and kitchen. Cable, Wi-fi is included, Wii system, a Nespresso espresso machine, dish washer, garbage disposal. You can cook on a gas range using only All-Clad and Le Cruset . There isn't quite a dining room but a counter and a barstool. We usually grab our gr neighborhood We are the quiet but with all the conveniences of getting around the city. Tree lined with a very neighborhood feel."
52839284.0,2,2000,SEPTEMBER,NEW YORK CITY,https://a0.muscache.com/pictures/miso/Hosting-52839284/original/753c84af-94de-42bb-a725-fe5b846d79e3.jpeg,"Get ready to experience a harmonious and relaxing stay in the HEART OF UPPER EAST SIDE! This beautiful penthouse with incredible natural light, beautiful decor and 2 bedrooms and bathrooms. The neighbourhood is safe, quiet with everything at your disposal.Central Park 1/2 mile away! Easy access to subway (line 6, F and Q)The spaceThe apartment, penthouse, is located on the 5th floor and last floor with an elevator. It's fully equipped with all the brand new appliances and kitchen to enjoy a beautiful stay.This is perfect for a family with two children.Access to the building is with a code.Guest accessAll the unit is yours to enjoy, including the laundry room located inside the apartment. neighborhood"
6.09e+17,2,1600,MAY,NEW YORK CITY,https://a0.muscache.com/pictures/miso/Hosting-609070017308118722/original/5e9dc4f9-ed15-4505-ba94-ff8254184a5e.jpeg,"At this peaceful and centrally-located place. You have the LIRR you have brookville and baisley parks, shopping strip,where you would have restaurants and clubs also close by are Malls, the UBS Arena and Airports are minutes away. Also your near rock away and Jones beach , the aqueduct casino neighborhood"
31584089.0,1,2000,MARCH,NEW YORK CITY,https://a0.muscache.com/pictures/prohost-api/Hosting-31584089/original/42dbf6a5-2525-4e66-83a1-e27a7ca56db1.jpeg,"Feel at home wherever you choose to live with Blueground. You’ll love this stylish Hudson Yards furnished one-bedroom apartment with its modern decor, fully equipped kitchen, and spacious living room with great views. Ideally located, you’re close to all the best that Midtown has to offer! (ID #NYC229)The spaceGorgeous furniture, fully-equipped kitchen, smart TV, and a premium wireless speaker are just a few of the amenities you’ll find inside this one-bedroom apartment. Ideally located in Midtown, you’ll find a lot to love outside as well. When you’re ready to relax, you’ll be happy to discover every Blueground bedroom comes with superior quality mattresses, luxury linens, and cozy towels. We handle everything so you can simply show up and start living. AmenitiesBuilding amenities unique to this one-bedroom include an on-site: - Doorman - Dryer in building - Elevator - Gym - Washing machine in b neighborhood This furnished apartment is located in Hudson Yards, a real estate development in the Chelsea neighborhood of Manhattan. Described as a ‘new neighborhood for a new generation’, the area is currently being constructed and is growing every day. Comprised of residences, office buildings, a cultural facility, and even a large green space, this area is ideal for those looking for modern living. Fitness lovers rejoice at the plan for Hudson Yards to become home of the largest Equinox gym in the world. Overlooking the Hudson River, lucky locals will be able to experience bustling city life with a view of nature."
6.75e+17,3,2400,JULY,NEW YORK CITY,https://a0.muscache.com/pictures/miso/Hosting-675417561755871977/original/d0df39f8-a5c7-4ce6-8597-192d292bf05c.jpeg,Centrally-located luxury apartment with great amenities and friendly neighbors. neighborhood
3700364.0,1,2400,OCTOBER,NEW YORK CITY,https://a0.muscache.com/pictures/46584092/e99c655b_original.jpg,"Located right near the West 4th Street station ( 2 minute walk) for easy transportation and 1 block from beautiful Washington Square Park. Everything thing you could possibly need in NYC is in walking distance including many great restaurants, bars, Jazz and Comedy clubs, 24 hour Grocery store and liquor store.The spaceThis is a wonderful 1 bedroom apartment located on the back of the building, which is extremely quite. The apartment can accommodate up to 2 guests comfortably. There is a Murphy Bed which pulls out to a Queen size bed in living room and a comfortable 90” sofa in bedroom that turns into a full size bed. There are 2 TV's in the apartment. It is located on the 6th floor( 1st floor has no apartment) and there is no elevator. You will not be disappointed in choosing this wonderful apartment in such an amazing vibrant and eclectic area! Everything you need is literally just steps away!Guest accessThere is access to everything neighborhood So many great Restaurants, Comedy Clubs, Jazz bars and various types of Entertainment all at your fingertips. 24 Hour grocery store right around the corner. The neighborhood is amazing as it has a great energy and is in the heart of Greenwich Village and walking distance to so many great places! You are just a 1/2 block walk to Washington Square Park!"
39991558.0,1,800,NOVEMBER,SAN FRANCISCO,https://a0.muscache.com/pictures/280326d7-2ba0-4b02-bb1e-292199c9d471.jpg,"Hotel room at the ""City by the Bay"" at Marriott Vacation Club Pulse San Francisco (category 6).Enjoy luxe hotel services & amenities, along with stylishly appointed rooms w/ spacious floor plans, mini-fridges, complimentary WiFi, contemporary comforts.1 room, 2 Queen beds, and 1 private bath. To JP Morgan Healthcare Conf: 1.7 miles to Westin St Francis.This is a timeshare property. Need more rooms? Let us know! We have other types available.The spaceMeeting spaces available at hotel. Enjoy daily housekeeping, included!Sleeping arrangements:- 1 room with private full bathroom (2 Queen beds/sleeps 4 max)Sleeps total 4, on 2 beds.Need more rooms? Let us know!Access resort amenities:- meeting spaces- valet parking ($)- wifi in common areas and in all roomsThe hotel remodel was completed in May 2019.Gues neighborhood Explore legendary Fisherman's Wharf, PIER 39, Ghirardelli Square, Anchorage Square, Historic Hyde Street Pier and countless other famous hotspots. After a memorable day of shopping and sightseeing, relax with friends or family in our outdoor courtyard, enhanced by a fire pit and yard games. Located at the center of it all, Marriott Vacation Club Pulse, San Francisco is the perfect home base for unforgettable adventures in one of the world's most inspiring cities."
8530517.0,2,800,MARCH,NEW YORK CITY,https://a0.muscache.com/pictures/miso/Hosting-8530517/original/b960c430-6f36-4b0a-94a9-84709d2903c2.jpeg,"Lovely space for a family near Park Slope, attractive restaurants and transportation. Laundry on premises.The spaceThe main bedroom has large windows, a comfortable queen size bed with plush covers, a dresser and wardrobe, TV and a full ensuite bath. The other full bathroom is located in center of apartment. The living room offers a fully equipped open kitchen and family size dining table. The sofa converts to full size sleeper. A coffee table faces a large TV. The second bedroom is has a connecting door to the main bedroom, but it also has a separate entrance to the building's hallway. The second bedroom has twin size bed and dresser. 1 floor walk-up.Guest accessThe apartment is completely private and self-contained. The laundry room in the basement is shared with other tenants. neighborhood With its beautiful but understated brownstones, South Slope feels easy going, but the restaurant scene tells a different story. The celebrity chefs on 7th Avenue cook up a storm every weekend and lines are out to the curb. This is a hood for down to Earth young families, professionals and academics, who value substance but don’t care for flash. We have washers and dryers on premises, so you don't have to carry a heavy bag of laundry to a laundromat in a mid-January blizzard!We are only half a block from Earth Basket, a bright and attractive supermarket on 17th Street and 4th Avenue with a great selection of fresh and prepared foods, both basic and fancy. On 5th Avenue, one block over, you will find more supermarkets, a wine store and specialty stores such as the legendary Polish butcher and bakery Eagle Provisions."
48384100.0,1,3000,JULY,NEW YORK CITY,https://a0.muscache.com/pictures/08b47e58-cc89-4f2e-b64a-ccebd7b6a431.jpg,"Private room in a cozy 2bd apartment on a tree-lined, quiet block in the heart of East Village! This small, charming apartment is one block from Tompkins Square Park, Tompkins Square Bagels and the infamous St Marks Street lined with a plethora of restaurants of every international cuisine you can think of. Located 5 blocks away from the L and 10 min walk to the 6 train.The spaceThis small, charming apartment is on the 5th floor of a walk up building that is very clean and well-maintained. Includes laundry in unit as well as access to a private beautiful, rooftop oasis (see photos)!Guest accessAll of the apartment including the roof. Cannot access roommate’s room neighborhood"
4825026.0,3,2000,FEBRUARY,SAN FRANCISCO,https://a0.muscache.com/pictures/miso/Hosting-4825026/original/fc6d9cb0-08f7-4e98-bb24-c3a4556a2223.jpeg,"Make this space your home/office for a few days. The queen Murphy bed folds up, giving you lots of space during the day and a comfy sleeping spot at night. Fast wi-fi, plenty of coffee and sound-proof privacy.The space1920s construction recently remodeled with amazing skylights, new appliances and a lovely courtyard for relaxing by the fire. The split level layout affords lots privacy.Guest accessGuest toiletries provided. Coffee grinder, pour over and French press. A full kitchen for baking. BBQ and courtyard fire pit. Free weights and exercise equipment. Parking for your rental car. One covered garage spot or one outdoor curb spot.Other things to noteOur medium-sized dog will be home with us during your stay.License numberSTR-0000749 neighborhood This is such a great neighborhood for focusing! Get away from the SoMA/FiDi hustle. The hike and view from Bernal Hill is breathtaking. Restaurants and coffee shops are small and friendly. A quick ride on the J-Train or bus puts you in Union Square, SoMa. 35 minutes on the highway or Caltrain baby-bullet get you to Palo Alto/Sand Hill Rd."
7.27e+17,2,1600,DECEMBER,NEW YORK CITY,https://a0.muscache.com/pictures/prohost-api/Hosting-726676303768676616/original/8f065d72-5637-444d-97d4-8a2a4afbeb49.jpeg,"Discover the best of Downtown, with this two-bedroom East Village apartment with balcony views over the city. It’ll be easy to simply show up and start living in this elegantly Blueground furnished apartment with its fully-equipped kitchen, lovely living room, and our dedicated, on-the-ground support. (ID #NYC954)The spaceGorgeous furniture, fully-equipped kitchen, smart TV, and a premium wireless speaker are just a few of the amenities you’ll find inside this two-bedroom apartment. Ideally located in Downtown, you’ll find a lot to love outside as well. When you’re ready to relax, you’ll be happy to discover every Blueground bedroom comes with superior quality mattresses, luxury linens, and cozy towels. We handle everything so you can simply show up and start living. This apartment also offers in-apartment laundry.AmenitiesBuilding amenities unique to this two-bedroom include an on-site: - Dryer - Washing machine<br neighborhood This rental is located in NYC’s East Village. Situated east of Bowery between Houston and 14th Street, it has everything to offer. From bars to bookshops, and cafes to clubs, it is undoubtedly a vibrant and enticing neighborhood. The area is simultaneously stylish and laid-back. From the early hours of the morning until late at night, there is always something happening in the East Village. From here, Times Square is 30 minutes away by subway."
3971526.0,1,1600,AUGUST,NEW YORK CITY,https://a0.muscache.com/pictures/49950217/a1138bbb_original.jpg,"Beautiful, large room available in historic, quiet Ditmas Park in South Brooklyn. 1 block from express and local subway trains (B, Q) and one mile walk to Prospect Park. Tons of local restaurants, bars, and lower Manhattan 20 mins away by train. neighborhood The neighborhood has a Pleasantville look but still feels like the city! Amazing restaurants, cafes, and bars blocks away. The main road, Cortelyou, is 2 blocks away. Also a short walk to Prospect Park and nearby neighborhoods of Windsor Terrace, Park Slope, and South Slope. Grand Army Plaza, Crown Heights are directly north at the tip of Prospect Park. A scenic walk or 10 minute subway ride away. Fashionable lower Manhattan (SOHO) is a 20 minute subway ride away."
7.38e+17,1,800,SEPTEMBER,NEW YORK CITY,https://a0.muscache.com/pictures/facf8220-9162-466d-8efa-6d0e95e61b5b.jpg,Take a break and unwind at this peaceful oasis. neighborhood
53814030.0,1,2000,FEBRUARY,NEW YORK CITY,https://a0.muscache.com/pictures/93441509-7d8e-4efe-b9cb-37922b367359.jpg,"Your room is on 3rd floor.This is 4 bedroom 2 bathroom apartment.You share 1 bathroom with the 2 other room.Bathroom is newly renovated in 2021.Kitchen is located on 3rd FL and share with 2 other room.There are refrigerator so you have plenty space to stock your food and drink.This apartment is about 10 min walk from Subway station.You can access to 2 subway line 7 Line and M/R Line.The spaceThis cozy bedroom is a great place to relax after long day of exploring New York City and its hidden gems. The room is furnished with bed, desk, chair, and closet. InternetFree WIFI is available in the house.Guests have access to all the common space, Kitchen, bathroom, and living room.You are free to use any kitchen equipment and other amenities provided.Other things to note***** Before booking***********************Under Fire Department of NY adviseme neighborhood Elmhurst Ave is asian oriented community. You can find almost everything you need in this neighborhood. You have 24hr-open drug store, Laundromat are 1 block away, 99c store, Target(open until midnight), best buy, and banks, and etc.Starbucks is just above a subway station.Queens mall is 10min walk.What I really want to recommend is restaurant in this neighborhood. If you love Asian cuisine, you can have nice food with extremely reasonable price comparing with manhattan."
25234732.0,1,800,NOVEMBER,NEW YORK CITY,https://a0.muscache.com/pictures/08616333-5b56-45a3-a418-3a3e34582d75.jpg,"Charming, elegant and well decorated apartment in nice upper east side area, close to restaurants, shops and transportation. Convenient location. Great neighborhood. Host knows and has lived in NYC for 18 years and is very helpful and accommodating. She will be your personal concierge and give you and insiders view of NYC.Host is Covid tested and clear. Place is clean and disinfected and has air cleaner. Safe and comfortable for travelThe spaceLarge bedroom with super comfortable queen size bed and armoire for your clothes. Air conditioned.Large living room with high ceilings, brick wall and hard wood floors. Very charming and loft feel neighborhood"
5.6e+17,1,2000,AUGUST,NEW YORK CITY,https://a0.muscache.com/pictures/9606aeab-0ed6-4332-9178-74f72fe602d5.jpg,You'll have a great time at this comfortable place to stay.The spaceThis room is a non smoking neighborhood
6.66e+17,1,1600,FEBRUARY,NEW YORK CITY,https://a0.muscache.com/pictures/miso/Hosting-666452867315122863/original/336cce1e-c1cb-4aff-96bb-040ef5440c13.jpeg,"Holiday amongst the celebs in Manhattan’s most exclusive (and expensive) suburb, Tribeca. Enjoy a white Christmas in a large corner one bed apartment with city views, sleeps 4 (upon request). You won’t find hotel or Airbnb accomodation better than this.The space* floor-to-ceiling windows, a gourmet pass-through fully stocked kitchen, and northern exposure* Wifi* Queen bed plus Queen Sofa bed * All luxury furnishings and appliances including Samsung frame smart tv, 6 seater dining table, Sit to sand desk with monitor* Smoke free, A/C and heating* 24/7 concierge, Elevator, Gym, pool, sauna and rooftop access* Close to A,C,E, 1,2,3, R,W, J, Z and 4,5,6 subway linesOther things to noteVery centrally located, walking distance to soho, fidi and LES, away from the touristy midtown neighborhood"
37773215.0,2,2000,MARCH,NEW YORK CITY,https://a0.muscache.com/pictures/063335e0-90c8-4bbe-a29c-50e1b73fffca.jpg,"Enjoy Spacious &Modern home with exceptional experiences of luxury and urban lifestyle in Downtown NYC. A 2-min walk get you to Charging Bull, 7-min walk to Statue of Liberty&Battery Park. With public transportation you can quickly get everywhere else. Your new home is newly remodeled with new bedding, furniture, and appliances.The space*LocationApartment is centrally positioned(200feet) in downtown area and it's close to everything. It is located in the high rise building with an elevator and it's clean and also very quiet.*BedroomAll two bedrooms have a large dresser, night stand, table lamp, and queens size bed with brand new mattresses, sheets, pillows, dishes, lamps...everything!Bedroom 1: - Luxury Queen sized bed with great mattress - Linens and towels provided - Large ClosetBedroom 2: - Luxury Queen sized bed with great mattress - Linens and towels provided *Kitchen neighborhood"
39549128.0,1,2000,FEBRUARY,NEW YORK CITY,https://a0.muscache.com/pictures/569f6202-6faa-447f-9067-b56e041a18c0.jpg,"Privacy of your own apartment!2 bedrooms with queen size beds, we also have a queen size air mattress. updated kitchen . Exposed brick. steps away from Lincoln Park, citi bike rentals, public transportation to NYC. Cable, wi-fi,parking upon request, professionally cleaned after each stay.The spaceApartment is located on the first floor. No elevator or stairs! The laundry room is across from the apartment which is very convenient. The apartment has 2 ample bedrooms fully furnished. Brick wall room serves as an office space. The two bedrooms have queen sized beds, a queen size air mattress is also available and can be put in any of the rooms as seen in the pictures. The sofa can also sleep one if needed. Double sink vanity in updated bathroom with a very nice shower and tub. Wi-Fi available. Updated stainless steal appliances in kitchen. The apartment is kept immaculate and is cleaned after every guest. Fresh bedding and towels provided. Steps away from Lincoln P neighborhood"
48274411.0,1,1600,JUNE,SAN FRANCISCO,https://a0.muscache.com/pictures/e0a93041-a887-43a1-87bd-2a2908970f8d.jpg,"Our quiet and sun-filled room is located at the intersection of the Marina and Cow Hollow Districts. You'll get a good night's rest on the cozy queen bed, then get some work done with fast Wi-Fi.Our room offers access to two beautiful neighborhoods: The Marina and the mature Cow Hollow. Discover them for yourself!The spaceThe space comes fully furnished with fresh linens on a queen-sized bed and a desk for remote working. The shared bathroom has a walk-in shower. The shower has great water pressure. If you like to cook, the kitchen area comes fully equipped with dishes and essential cooking utensils.This is a private room in a 5 bedroom apartment. You will share one bath with another 2 guests, and share the kitchen area with other 4 guests.Please note that this is a long term monthly Airbnb. We will provide some basic daily use stuff for your first few days use. Please purchase your daily use stuff at the nearby grocery stor neighborhood Our room offers access to both the Marina and Cow Hollow Districts. You will also be within walking distance of unique landmark sites (Palace of Fine Arts, Lombard Street), outdoor spaces (Crissy Field along the Bay, The Presidio), and three streets with shopping, restaurants, and bars (Union Street, Chestnut Street, Fillmore Street). Within a four-block radius of our listing is the Moscone Park, a laundromat, Safeway, and the Marina Branch Library. A Laundromat is one block away.Feel free to contact us for recommendations (we like Shake Shack)!"
16365878.0,1,1600,DECEMBER,NEW YORK CITY,https://a0.muscache.com/pictures/caaebbb3-9df0-4bcf-a2bf-2410c504787a.jpg,"FULLY COMPLIANT WITH ALL NYC HOUSING LAWS Beautiful 1 bdrm, sleeps 5 with full bed, queen size fold out and futon chair. Full kitchen (w/ dishwasher), full bath, TV (Roku only). Cafe's and restaurants just short walk and full market 5 minute walk away. Only 0.3m walk to nearest metro which takes you to Manhattan in under 40 minutes and cool POI's in BK in under 30! Von King Park just around the corner! 35-45 minutes away from JFK and LGA! Back yard with seating available during daylight hours!The spaceThis unit is the garden apartment of the house which sits on a beautiful and peaceful tree lined street. Guests are welcome in the back yard from 7am-11pm. Sorry, no smoking anywhere on the property. It's very large for an NYC apartment so you'll have space to stretch out! Our kitchen is fully stocked with utensils needed to cook simple meals. We provide a hair dryer, iron and ironing board, linens and towels with your reservation. Free WIFI.G neighborhood Bed Stuy's close proximity to Manhattan and the classic architecture have made this neighborhood famous as the newest, cool neighborhood in BK and for those who know about NYC, it's all about BK these days! Bed Stuy is one of the most talked about real estate neighborhoods in NYC! It has classic architecture and our home is in this classic style! Bed Stuy has a quickly fading reputation for being unpredictable, a hold over from the 80's when this neighborhood was called home by rap stars such as Biggie Smalls and Jay Z. Billy Joel famously sings ""I walked through Bedford Stuy alone"" in his great song You May Be Right! Those days are far behind Bed Stuy and for those of us lucky enough to have gotten a home here before they broke the 2 million dollar price tag we know what an exciting, friendly and diverse neighborhood this is! Some of NYC's best restaurants are here in Bed Stuy and people come from all over the city to eat at Saraghina, Peaches (right around the corner!) a"
7.04e+17,2,1200,APRIL,NEW YORK CITY,https://a0.muscache.com/pictures/miso/Hosting-704222908215035158/original/a9912d96-c601-4131-b038-26cca3914da2.jpeg,"This historic, chique and comfortable 2-bedroom apartment in Bedstuy offers a relaxed, clean and comfortable living space and generously sized primary bedroom. You'll feel at home with a full kitchen, dining/work space, and large bathroom.The spaceUnit #2 in the building. There is a private entrance to the guest bedroom from the hallway. This room has it's own key, and is also accessibly from the primary bedroom.Stairs are required to access building and unit. neighborhood Bedford-Stuyvesant"
17693.0,1,2400,NOVEMBER,NEW YORK CITY,https://a0.muscache.com/pictures/27459127/93258a82_original.jpg,"BEAUTIFUL BEDROOM AVAILABLE FOR YOU AND 1 GUEST. ADDITIONAL BEDROOM QUEEN SIZE BED , SLEEPS 2 , MAY BE AVAILABLE UPON REQUEST FOR SEPARATE GUEST AND ADDITIONAL AT POSTED HIGHER PRICE PLUS EXTRA GUEST FEE !!OUR APT IS A SMOKE FREE ENVIRONMENT!!!Welcome to New York City and all the beauty and history there is in NYC!Harlem is a beautiful part of the city full of music great food and art!Hi Im Tye and I would love to welcome you to HARLEM NYC!The spaceOur home is unique simply because we've kept the old school art deco style, and added our own personality to it, loads of color, high ceilings and just an overall feel of being home, but surrounded by beautiful unusual pieces on the walls, collected over the years living in beautiful NYC ❤ Our long passage way gives you the privacy you need but the security of knowing we're close by if you need anything!The room is a nice size and as a bed, wardrobe, dresser and amenities such as neighborhood Conveniently located in Harlem next to C train,(155 St stop) and minutes away from 1 train, buses in all directions, Yankee stadium just 10 minutes away for those of you who love baseball, and for those who are food fanatics, you're in the right place, so many different types of food you could never go hungry and everything is within walking distance!And if you fancy a night out in Harlem Central, Lenox avenue is 2 stops away, where you can dine at some of the best restaurants in town. If you love music, we have the wonderful Apollo theatre where you can enjoy some the best artists Harlem has to offer!!"
39191142.0,2,1200,FEBRUARY,NEW YORK CITY,https://a0.muscache.com/pictures/prohost-api/Hosting-39191142/original/9cea114d-3e8e-4c23-bda0-3a62749c0115.jpeg,"Feel at home wherever you choose to live with Blueground. You’ll love this charming Upper East Side furnished two-bedroom apartment with its modern decor, fully equipped kitchen, and roomy living room with great high floor views. Ideally located, you’re close to all the best that Uptown has to offer! (ID #NYC350)The spaceGorgeous furniture, fully-equipped kitchen, smart TV, and a premium wireless speaker are just a few of the amenities you’ll find inside this two-bedroom apartment. Ideally located in Uptown, you’ll find a lot to love outside as well. When you’re ready to relax, you’ll be happy to discover every Blueground bedroom comes with superior quality mattresses, luxury linens, and cozy towels. We handle everything so you can simply show up and start living. This apartment also offers in-apartment laundry.AmenitiesBuilding amenities unique to this two-bedroom include an on-site: - Doorman - Dryer - Eleva neighborhood This furnished property is located on the Upper East Side. It’s by far one of the city’s most upscale and chic neighborhoods. The area is best known for its cosmopolitan living, prep schools and designer boutiques. Central Park is the perfect place to exercise or simply get back in touch with nature. For amazing river views, check out the lesser-known Carl Schurz Park. Many locals flock to Second Avenue for a late-night drink. From here, the Financial District is about 45 minutes away by subway."
